YEAR,MONTH,DAY,HR,WS,T2M,MSLP,RH2,dates,observations,station
2008,2,17,9,4.8,-8.2,1040.1,48.3,2008021709,3.1,LGR
2008,2,17,15,5.3,-2.3,1037.4,56.2,2008021715,2.6,SPZ
2008,2,18,0,3.9,-5.1,1029.8,21.6,2008021800,3.6,LGR
2008,2,18,6,4.6,-3.5,1033.3,9.5,2008021806,3.1,SPZ
2008,2,18,15,2.9,-1.5,1028.2,61.5,2008021815,4.1,LGR
2008,2,18,21,4.3,-2.7,1029.3,15.6,2008021821,2.8,SPZ
2008,2,19,6,0.9,-5.6,1025,26.8,2008021906,2.1,LGR
2008,2,19,12,2.8,0.1,1025.6,70.1,2008021912,2.6,SPZ
2008,2,19,21,0.4,-7.5,1026.3,53.3,2008021921,1.6,LGR
2008,2,20,12,1.4,-1.6,1024.7,62.9,2008022012,6.2,SPZ
2008,2,20,18,1.9,-2.8,1023.9,68.5,2008022018,2.1,LGR
2008,2,21,3,3.9,-6.3,1026.3,85.8,2008022103,3.6,SPZ
2008,2,21,9,4.1,-0.7,1026.4,77.7,2008022109,2.3,LGR
2008,2,21,18,3,-3.4,1027.2,77.4,2008022118,1,SPZ
2008,2,22,0,4.2,2.8,1027.4,55.9,2008022200,2.1,LGR
2008,2,22,9,3.9,1,1026.4,81.2,2008022209,3.1,SPZ
2008,2,22,15,1.8,3.4,1026.9,77,2008022215,1.7,LGR
2008,2,23,0,2.1,-0.1,1028.3,58.5,2008022300,3.1,SPZ
2008,2,23,6,2.6,1.1,1028.6,76.2,2008022306,2.2,LGR
2008,2,23,15,3.2,2.9,1027.7,85.1,2008022315,6.2,SPZ
2008,2,23,21,1.7,2.9,1028.2,40.6,2008022321,2.2,LGR
2008,2,24,6,2.8,1.1,1027.3,59.9,2008022406,3.1,SPZ
2008,2,24,12,3.4,5,1026.3,70,2008022412,1.6,LGR
2008,2,26,18,2.8,-1.6,1018.3,72.5,2008022618,4.1,SPZ
2008,2,27,0,3,-1.4,1020.4,63.1,2008022700,1.7,LGR
2008,2,27,9,1,0,1017,79.7,2008022709,0.5,SPZ
2008,2,27,15,4.8,0.8,1018.3,77.6,2008022715,2.2,LGR
2008,2,28,0,1.7,-1.9,1022.6,60.3,2008022800,1.6,SPZ
2008,2,28,6,2.8,-3,1022.2,30,2008022806,1.7,LGR
2008,2,28,15,1.7,-0.1,1023.7,81,2008022815,4.6,SPZ
2008,2,28,21,2.2,-1.2,1023.8,62.5,2008022821,1,LGR
2008,2,29,6,2,-1.2,1022.3,64.7,2008022906,1.6,SPZ
2008,2,29,12,2.5,2.7,1020.4,88.1,2008022912,1.9,LGR
2008,2,29,21,2.4,-1.3,1018.9,85.5,2008022921,1,SPZ
2008,3,1,3,3.2,1.3,1010,78.2,2008030103,1.3,LGR
2008,3,1,12,13.2,2.2,1003.7,85.3,2008030112,3.6,SPZ
2008,3,1,18,16.2,-2.1,1009.1,88.1,2008030118,2.6,LGR
2008,3,2,3,8.1,-3.7,1012.6,77,2008030203,10.8,SPZ
2008,3,2,9,15.9,1.4,1010.7,88.2,2008030209,2.1,LGR
2008,3,2,18,9,0.8,1011.9,74.8,2008030218,7.7,SPZ
2008,3,3,0,8.4,-0.8,1010.4,75.8,2008030300,2.4,LGR
2008,3,3,9,1.9,4,1010,49.7,2008030309,6.7,SPZ
2008,3,3,15,4.3,2.1,1008.8,82.8,2008030315,2.9,LGR
2008,3,4,0,11.6,-7.1,1008,85.5,2008030400,1,SPZ
2008,3,4,6,6.2,-5.8,1011.7,81,2008030406,3.3,LGR
2008,3,4,15,12.4,-5.2,1005.8,85.3,2008030415,4.1,SPZ
2008,3,4,21,9.1,-7.4,1010.5,83.6,2008030421,3.9,LGR
2008,3,5,6,12.9,-10,1014.7,77.4,2008030506,5.7,SPZ
2008,3,5,12,10.9,-9.9,1023.7,84,2008030512,5.8,LGR
2008,3,5,21,8.8,-13.1,1024.3,55.3,2008030521,5.1,SPZ
2008,3,6,3,7,-12.5,1027.2,55.8,2008030603,3.6,LGR
2008,3,6,12,10.4,-4.1,1018,57.6,2008030612,6.2,SPZ
2008,3,6,18,4.8,-3.5,1017.7,47.1,2008030618,2.9,LGR
2008,3,7,3,11.2,-2.7,1012.1,80.8,2008030703,3.1,SPZ
2008,3,7,9,7.3,0.1,1011,75.6,2008030709,2.4,LGR
2008,3,7,18,10.8,-0.6,1007,85,2008030718,2.6,SPZ
2008,3,8,9,5.5,-1.9,1007.5,83.9,2008030809,1.6,LGR
2008,3,8,15,6.2,-1.7,1010.1,84,2008030815,3.3,SPZ
2008,3,9,0,3.4,-5.1,1011.7,98.7,2008030900,3.1,LGR
2008,3,9,6,3.1,-4.6,1011.4,97.4,2008030906,1.6,SPZ
2008,3,9,15,4.6,-3.6,1011.2,98.3,2008030915,5.7,LGR
2008,3,9,21,3.8,-4.8,1010.3,78,2008030921,2.9,SPZ
2008,3,10,6,6.2,-4.1,1009.6,98.1,2008031006,3.6,LGR
2008,3,10,12,8.2,-2.3,1003.8,85.1,2008031012,5,SPZ
2008,3,10,21,12.2,-3.2,1000.5,98.4,2008031021,7.7,LGR
2008,3,11,3,1.8,-2.7,996.9,95.4,2008031103,3.1,SPZ
2008,3,11,12,6.9,-2.1,1000.6,72.3,2008031112,5.1,LGR
2008,3,12,3,2.1,-2.6,1007.5,84.7,2008031203,2.1,SPZ
2008,3,12,9,8.6,2,1004,92.6,2008031209,2.1,LGR
2008,3,12,18,10.8,-3.1,1008.2,85.9,2008031218,4.1,SPZ
2008,3,13,0,4.2,-2.8,1016.7,74.4,2008031300,2.1,LGR
2008,3,13,9,4.8,-5.3,1017.6,76.6,2008031309,8.8,SPZ
2008,3,13,15,5.3,-2,1017.4,71.2,2008031315,2.4,LGR
2008,3,14,0,2.1,-1.9,1016.2,67.2,2008031400,6.7,SPZ
2008,3,14,6,10.7,2.7,1010.6,77.2,2008031406,2.2,LGR
2008,3,14,15,2.8,1.9,1014,89.8,2008031415,6.2,SPZ
2008,3,14,21,3.8,-0.4,1017.5,80.4,2008031421,1.9,LGR
2008,3,15,6,1.9,-0.7,1014.7,35.6,2008031506,3.6,SPZ
2008,3,15,12,2.9,2.7,1013.7,70.8,2008031512,2.6,LGR
2008,3,15,21,3.1,-0.6,1013.2,86.1,2008031521,3.6,SPZ
2008,3,16,3,3.4,1.1,1008.3,87.9,2008031603,2.6,LGR
2008,3,16,12,6.4,-0.6,1007.6,97.2,2008031612,5.1,SPZ
2008,3,16,18,3,-0.8,1006.4,83,2008031618,1.7,LGR
2008,3,17,3,1.6,-4.9,1006.9,71.2,2008031703,1.6,SPZ
2008,3,17,9,4.6,-0.2,1006.2,80.8,2008031709,2.1,LGR
2008,3,17,18,4.5,-2.2,1006.3,92,2008031718,2.6,SPZ
2008,3,18,0,4.2,-10.2,1015.5,57.9,2008031800,2.2,LGR
2008,3,18,9,4.9,-5,1006.9,68,2008031809,3.6,SPZ
2008,3,18,15,8.3,-6.8,1012.7,75.9,2008031815,2.8,LGR
2008,3,19,0,5.8,-11.2,1015,62.3,2008031900,1,SPZ
2008,3,19,6,3.3,-10.8,1014.1,28.3,2008031906,2.8,LGR
2008,3,19,15,3.4,-6.9,1012.2,85.6,2008031915,6.2,SPZ
2008,3,19,21,5.3,-9.8,1016.4,77.2,2008031921,2.6,LGR
2008,3,20,6,7.8,-12.6,1015.9,68.6,2008032006,4.1,SPZ
2008,3,20,12,7.4,-8.4,1017.4,71.6,2008032012,3.1,LGR
2008,3,20,21,4.7,-10.6,1012,71.3,2008032021,2.1,SPZ
2008,3,21,3,2.2,-7.6,1005.1,65.8,2008032103,1.9,LGR
2008,3,21,12,8.9,-4.8,993.7,90.7,2008032112,5.1,SPZ
2008,3,21,18,3.9,-3.3,984.6,90.1,2008032118,3.6,LGR
2008,3,22,3,5.4,-10.2,987.2,87.1,2008032203,2.1,SPZ
2008,3,22,9,3.8,-8.3,990.5,68.3,2008032209,2.4,LGR
2008,3,22,18,2.1,-7.1,990.7,92.5,2008032218,4.1,SPZ
2008,3,23,0,7.3,-10.4,995.5,77.4,2008032300,2.2,LGR
2008,3,23,9,5.3,-6.5,992.4,88.1,2008032309,5.1,SPZ
2008,3,23,15,8.1,-6.2,993.6,81.1,2008032315,3.1,LGR
2008,3,24,0,8.1,-13.5,995.5,62.8,2008032400,4.6,SPZ
2008,3,24,6,7.1,-11.4,996.7,80.8,2008032406,2.1,LGR
2008,3,24,15,6.5,-7.9,992.2,78.6,2008032415,6.2,SPZ
2008,3,24,21,5,-11.4,1000.3,72.8,2008032421,1.7,LGR
2008,3,25,6,2.5,-12.8,1000.4,67.7,2008032506,0.2,SPZ
2008,3,25,12,15.2,-11.1,1002.6,75.8,2008032512,2.9,LGR
2008,3,25,21,8.8,-16.6,1009.5,75,2008032521,1.6,SPZ
2008,3,26,3,8.7,-8.4,1006.7,74.6,2008032603,1.6,LGR
2008,3,26,12,2.8,-5.9,1006.9,79.3,2008032612,5.1,SPZ
2008,3,26,18,3.3,-5.6,1004.2,74.5,2008032618,3.1,LGR
2008,3,27,3,1.2,-8.7,1004.3,89.3,2008032703,1,SPZ
2008,3,27,9,0.6,-2.9,1001,83.9,2008032709,1.6,LGR
2008,3,27,18,5.7,-3.6,1000.4,91.3,2008032718,1.6,SPZ
2008,3,28,0,4.3,-3.8,1013.1,61.2,2008032800,2.6,LGR
2008,3,28,15,4.8,-1.5,1013.7,73.8,2008032815,2.8,SPZ
2008,3,29,0,3.6,-5.2,1023,87.8,2008032900,1.6,LGR
2008,3,29,6,5.7,-2,1019.8,85.4,2008032906,1.6,SPZ
2008,3,29,15,3.1,-0.2,1022.9,74.9,2008032915,4.6,LGR
2008,3,29,21,4.2,-2.5,1024.4,35.6,2008032921,1.7,SPZ
2008,3,30,6,2.8,-3,1023.3,87.3,2008033006,2.1,LGR
2008,3,30,12,5.7,1,1020.5,75,2008033012,4.5,SPZ
2008,3,30,21,3.6,-1.3,1018.9,71.8,2008033021,4.6,LGR
2008,3,31,3,3.3,0.4,1014.7,77.7,2008033103,2.1,SPZ
2008,3,31,12,5,3.3,1014,67.1,2008033112,3.1,LGR
2008,3,31,18,1.7,2.6,1015.2,84.5,2008033118,1.7,SPZ
2008,4,1,9,7.7,1.5,1022.2,80.1,2008040109,3.4,LGR
2008,4,1,18,3.4,1.8,1019.2,70.7,2008040118,3.1,SPZ
2008,4,2,0,6.6,-2.2,1021.2,81,2008040200,1.9,LGR
2008,4,2,9,5.8,-0.3,1019.2,73.1,2008040209,6.2,SPZ
2008,4,2,15,9.9,-1.1,1020.2,79.6,2008040215,3.4,LGR
2008,4,3,0,10.4,-6.5,1020,71,2008040300,2.1,SPZ
2008,4,3,6,8.1,-4.2,1019.6,86.3,2008040306,1.6,LGR
2008,4,3,15,8.9,-3.3,1016.8,73.1,2008040315,6.2,SPZ
2008,4,3,21,8.2,-5.2,1023.3,84.6,2008040321,3.1,LGR
2008,4,4,6,6.7,-7.5,1023.2,57.6,2008040406,3.1,SPZ
2008,4,4,12,9.7,-3.3,1026.2,77.8,2008040412,4.5,LGR
2008,4,4,21,4,-6.8,1021.5,46.2,2008040421,1.6,SPZ
2008,4,5,3,1.8,-8.7,1022.3,71.5,2008040503,3.8,LGR
2008,4,5,12,3.6,-3.6,1014.6,71.4,2008040512,2.1,SPZ
2008,4,5,18,2.2,-2.4,1009.8,77.4,2008040518,2.4,LGR
2008,4,6,3,6.2,-4.7,1005.9,98,2008040603,5.7,SPZ
2008,4,6,9,4.6,-2.4,1000.4,87.1,2008040609,2.6,LGR
2008,4,6,18,6,-3.4,1000.9,98.4,2008040618,5.7,SPZ
2008,4,7,0,2.2,-4.4,1002.6,44.4,2008040700,2.9,LGR
2008,4,7,9,3.8,-4.5,996.8,92.8,2008040709,8.2,SPZ
2008,4,7,15,7.3,-6.9,1006.2,59.2,2008040715,3.8,LGR
2008,4,8,0,2.5,-2.5,1005.7,76.7,2008040800,5.1,SPZ
2008,4,8,6,4.9,-2.1,1004.3,61.4,2008040806,2.9,LGR
2008,4,8,15,4.4,-0.1,1004.5,95.3,2008040815,3.1,SPZ
2008,4,8,21,3.3,-1.3,1004.3,84.3,2008040821,2.4,LGR
2008,4,9,6,2.3,-2.3,1004,89.9,2008040906,3.1,SPZ
2008,4,9,12,5.8,0.8,1001.8,79.5,2008040912,3.6,LGR
2008,4,9,21,7.8,-0.1,1001.8,99.2,2008040921,4.1,SPZ
2008,4,10,3,4,0.4,1001.3,92,2008041003,1.7,LGR
2008,4,10,12,4.8,1.7,1002.4,100,2008041012,4.1,SPZ
2008,4,10,18,4.9,1.8,999.5,96.1,2008041018,3.1,LGR
2008,4,11,3,4.7,0.8,1003.5,100,2008041103,4.1,SPZ
2008,4,11,9,4.8,1.5,1000.8,96.3,2008041109,2.4,LGR
2008,4,11,18,10.8,1.6,1001.8,100,2008041118,8.8,SPZ
2008,4,12,0,6.2,-2,1012.4,75.9,2008041200,2.8,LGR
2008,4,12,9,2,0,1006.4,89.7,2008041209,3.1,SPZ
2008,4,12,15,9.4,-1.4,1011.1,81.2,2008041215,3.4,LGR
2008,4,13,0,2.3,-2.6,1017,94,2008041300,3.1,SPZ
2008,4,13,6,0.7,-5.1,1018.4,86.1,2008041306,1.9,LGR
2008,4,13,21,3.3,-3.1,1017.6,48.6,2008041321,1,SPZ
2008,4,14,6,1.5,-4.3,1017.9,82.6,2008041406,2.1,LGR
2008,4,14,12,5.2,-1.1,1015.1,84.9,2008041412,4,SPZ
2008,4,14,21,3.9,-2.8,1012,97.4,2008041421,2.6,LGR
2008,4,15,3,8.4,-5.4,1016.8,85.7,2008041503,2.1,SPZ
2008,4,15,12,9.6,-2.1,1012.3,76.9,2008041512,4.1,LGR
2008,4,15,18,9.5,-3,1017.8,88.2,2008041518,3.6,SPZ
2008,4,16,3,3.1,-4.8,1017.1,87.8,2008041603,2.6,LGR
2008,4,16,9,7.1,-3.8,1017.9,82.8,2008041609,2.8,SPZ
2008,4,16,18,2.5,-3.7,1015.4,95.8,2008041618,5.1,LGR
2008,4,17,0,4.7,-2.7,1006.6,74.4,2008041700,3.3,SPZ
2008,4,17,9,4.1,-2.5,1009.6,79.6,2008041709,3.6,LGR
2008,4,17,15,6,-0.6,1006,77.2,2008041715,5,SPZ
2008,4,18,0,5.5,-1.3,1002.3,99,2008041800,5.1,LGR
2008,4,18,6,6.2,-0.2,1000.5,86.2,2008041806,2.1,SPZ
2008,4,18,15,5.9,1.1,1001.3,95.3,2008041815,4.6,LGR
2008,4,18,21,6.1,0.1,998.8,85.8,2008041821,5.3,SPZ
2008,4,19,6,6.7,-0.5,998.2,99.2,2008041906,6.2,LGR
2008,4,19,12,2.9,1.6,1000.9,87.4,2008041912,3.3,SPZ
2008,4,19,21,0.9,-2.4,1006.4,90.7,2008041921,3.6,LGR
2008,4,20,12,5,1.3,1009.3,90.6,2008042012,4.6,SPZ
2008,4,20,18,4.3,1.4,1007.9,78.6,2008042018,2.8,LGR
2008,4,21,3,6.6,0,1005.5,79.7,2008042103,3.6,SPZ
2008,4,21,9,10.5,0.4,1001.4,92.9,2008042109,3.4,LGR
2008,4,21,18,2.2,0,997.3,98.6,2008042118,2.1,SPZ
2008,4,22,0,7.4,0.5,1005.5,93.9,2008042200,2.3,LGR
2008,4,22,9,3.3,-0.7,999.1,96.2,2008042209,2.6,SPZ
2008,4,22,15,7.8,1.2,1004.3,88.8,2008042215,3.6,LGR
2008,4,23,0,4.8,-2,1017.9,71.1,2008042300,5.1,SPZ
2008,4,23,6,8.8,1.1,1013.4,88.5,2008042306,2.7,LGR
2008,4,23,15,4.9,1.6,1017.7,77.9,2008042315,4.6,SPZ
2008,4,23,21,3,-1.3,1021.5,74.4,2008042321,1.6,LGR
2008,4,24,6,0.9,-2.8,1025.3,80.8,2008042406,2.1,SPZ
2008,4,24,12,2.4,1.9,1025.4,90.4,2008042412,2.4,LGR
2008,4,24,21,3.6,-1.1,1025.8,71.4,2008042421,2.6,SPZ
2008,4,25,3,2.9,-0.6,1027.8,90.5,2008042503,2.3,LGR
2008,4,25,12,4.9,1.5,1026.3,84.5,2008042512,7.7,SPZ
2008,4,25,18,10,0.7,1028.2,84,2008042518,3.4,LGR
2008,4,26,3,7.5,-3.7,1028,74.8,2008042603,7.2,SPZ
2008,4,26,9,6.6,0.6,1029.2,74.2,2008042609,2.9,LGR
2008,4,26,18,3,-0.4,1027.2,65.2,2008042618,4.1,SPZ
2008,4,27,0,2.2,1.5,1022.7,47.7,2008042700,1,LGR
2008,4,27,9,2.2,-0.3,1027.5,97.7,2008042709,1,SPZ
2008,4,27,15,4.2,3.9,1022.9,81.3,2008042715,3.4,LGR
2008,4,28,0,2.6,1,1013.3,94.7,2008042800,3.1,SPZ
2008,4,28,6,2.2,2.3,1017.2,75.1,2008042806,0.5,LGR
2008,4,28,15,5.3,3.7,1014.2,91.5,2008042815,5.1,SPZ
2008,4,28,21,3.9,2.9,1009.3,89.6,2008042821,2.1,LGR
2008,4,29,6,3.4,-0.4,1007,98.2,2008042906,5.1,SPZ
2008,4,29,12,7.1,3.2,1005.2,83.7,2008042912,3.6,LGR
2008,4,29,21,1.4,-1.5,1007.5,94.5,2008042921,2.1,SPZ
2008,4,30,3,5,0.5,1006.3,96.2,2008043003,3.1,LGR
2008,4,30,12,5.1,1.1,1008.7,97.9,2008043012,4.6,SPZ
2008,4,30,18,5.4,2.2,1006.5,81.1,2008043018,3.3,LGR
2008,5,1,3,4.4,-0.6,1012.6,99.2,2008050103,3.6,SPZ
2008,5,1,9,5,1.3,1013.5,85.4,2008050109,2.6,LGR
2008,5,1,18,1.5,0.5,1017.3,90.2,2008050118,2.1,SPZ
2008,5,2,9,2.2,2.2,1023.5,79.2,2008050209,1.6,LGR
2008,5,2,15,3,5.4,1022.8,70.3,2008050215,2.4,SPZ
2008,5,3,0,2.9,1.4,1024,72.7,2008050300,1.6,LGR
2008,5,3,15,3.6,5.9,1024,68.2,2008050315,3.1,SPZ
2008,5,3,21,3.6,4,1023.8,81.5,2008050321,1.6,LGR
2008,5,4,6,1.3,1.8,1023.8,98.7,2008050406,1,SPZ
2008,5,4,12,1.7,8.1,1020.3,80.3,2008050412,2.6,LGR
2008,5,4,21,4.2,0.9,1021.3,87.7,2008050421,2.1,SPZ
2008,5,5,3,3.3,2,1021,85.1,2008050503,2.1,LGR
2008,5,5,12,6.1,2.7,1022.4,60.5,2008050512,7.2,SPZ
2008,5,5,18,7.4,4.5,1021.3,73.8,2008050518,2.8,LGR
2008,5,6,3,6.4,-1.1,1022.3,72,2008050603,4.6,SPZ
2008,5,6,9,0.6,4,1023.5,74,2008050609,2.8,LGR
2008,5,6,18,5,2.2,1021.2,62.4,2008050618,4.1,SPZ
2008,5,7,0,1.2,2.4,1021.2,44.8,2008050700,1.7,LGR
2008,5,7,9,2.8,2.6,1022.7,93.1,2008050709,1,SPZ
2008,5,7,15,1.9,6.5,1020.7,81.2,2008050715,2.1,LGR
2008,5,8,0,1.6,2.3,1019.9,76.2,2008050800,4.1,SPZ
2008,5,8,6,1.3,3.7,1019.6,75.9,2008050806,1.7,LGR
2008,5,8,15,2.7,5,1018.9,91.7,2008050815,5.1,SPZ
2008,5,8,21,1.8,4,1018.6,73.4,2008050821,1.6,LGR
2008,5,9,6,1.3,3.2,1018.9,89.9,2008050906,1,SPZ
2008,5,9,12,4.9,9.9,1016.3,72.7,2008050912,2.6,LGR
2008,5,9,21,1.7,3.7,1018.9,98.2,2008050921,4.1,SPZ
2008,5,10,12,4.4,5.4,1019.3,84.8,2008051012,4.6,LGR
2008,5,10,18,3.6,7.7,1017,75,2008051018,2.1,SPZ
2008,5,11,3,3.9,1.6,1020.7,99.6,2008051103,1.6,LGR
2008,5,11,9,5.1,5.3,1019,87,2008051109,3.1,SPZ
2008,5,11,18,2.9,3.7,1019.6,90,2008051118,1,LGR
2008,5,12,0,4.1,2,1019.6,77.8,2008051200,2.6,SPZ
2008,5,12,15,6.6,8.8,1016.7,55.3,2008051215,2.8,LGR
2008,5,13,0,1.4,2.1,1017.5,81.9,2008051300,2.1,SPZ
2008,5,13,6,3,3.3,1018.6,52.7,2008051306,1.8,LGR
2008,5,13,15,1.6,6.9,1015.6,61.8,2008051315,6.2,SPZ
2008,5,14,6,1.6,4.1,1015.8,46.9,2008051406,1,LGR
2008,5,14,12,6,10,1014.6,68.3,2008051412,2.6,SPZ
2008,5,14,21,3.5,4.5,1015.4,87.5,2008051421,2.1,LGR
2008,5,15,12,6.7,8,1015,79.1,2008051512,6.2,SPZ
2008,5,15,18,5.1,7.6,1010.9,85.2,2008051518,3.9,LGR
2008,5,16,3,3.1,3.3,1013.5,99.9,2008051603,2.1,SPZ
2008,5,16,9,3.5,7.2,1011.7,80.4,2008051609,2.8,LGR
2008,5,16,18,8.3,6.5,1012.6,97.7,2008051618,4.1,SPZ
2008,5,17,0,4.2,6.1,1008.2,86.7,2008051700,4,LGR
2008,5,17,9,7.3,6.1,1012.6,98.3,2008051709,4.1,SPZ
2008,5,17,15,7.1,9.2,1008,85.6,2008051715,4.1,LGR
2008,5,18,0,4.4,3.4,1006.7,94.7,2008051800,4.6,SPZ
2008,5,18,6,2.6,5.1,1006,92.4,2008051806,2.7,LGR
2008,5,18,15,2.2,6.6,1003.4,92.2,2008051815,4.1,SPZ
2008,5,18,21,6.4,5.2,1004.9,91.4,2008051821,2.4,LGR
2008,5,19,6,1.6,4.2,1006.5,79.1,2008051906,1.6,SPZ
2008,5,19,12,3.9,8.9,1006.2,70.7,2008051912,2.8,LGR
2008,5,19,21,5.2,4.1,1005.3,95.6,2008051921,1.6,SPZ
2008,5,20,3,2.8,3.2,1005.3,88,2008052003,2.6,LGR
2008,5,20,12,9.7,6.6,1002.5,84.7,2008052012,3.1,SPZ
2008,5,20,18,10.6,5,1005.2,85,2008052018,3.6,LGR
2008,5,21,3,3.9,2.2,1008.8,97.1,2008052103,1.6,SPZ
2008,5,21,9,4.9,6.7,1008.6,78.1,2008052109,2.2,LGR
2008,5,21,18,2.5,4.5,1010.4,95.4,2008052118,2.6,SPZ
2008,5,22,0,5.6,3.7,1013,89.7,2008052200,2.8,LGR
2008,5,22,9,4.1,5.9,1012.4,83.6,2008052209,3.1,SPZ
2008,5,22,15,4.7,9.3,1010.3,76.1,2008052215,3.6,LGR
2008,5,23,0,3.1,3.8,1014.2,99.1,2008052300,4.1,SPZ
2008,5,23,6,6,4.2,1013.6,84.4,2008052306,2.1,LGR
2008,5,23,15,4.7,8,1012.7,81.3,2008052315,4.6,SPZ
2008,5,23,21,2.8,6,1012.3,74.3,2008052321,2.6,LGR
2008,5,24,6,2.7,3.9,1015.1,97.3,2008052406,3.6,SPZ
2008,5,24,12,7.3,10.7,1012.1,70,2008052412,3.4,LGR
2008,5,24,21,4.4,6.2,1015.6,98.9,2008052421,5.7,SPZ
2008,5,25,3,3.6,6.4,1013.7,93.4,2008052503,2.1,LGR
2008,5,25,12,4.6,9.1,1017.3,97.7,2008052512,5.1,SPZ
2008,5,25,18,7.2,12.5,1015.6,65.3,2008052518,3.6,LGR
2008,5,26,3,3.1,5.7,1020.9,80.3,2008052603,1.6,SPZ
2008,5,26,9,8.1,12.8,1017.1,57.6,2008052609,3.1,LGR
2008,5,26,18,6.1,12.5,1019.8,58.7,2008052618,3.6,SPZ
2008,5,27,0,7.1,10.5,1016.7,57.7,2008052700,4.1,LGR
2008,5,27,9,5.7,13.8,1019.8,54,2008052709,6.2,SPZ
2008,5,27,15,8.6,17.2,1015.4,49.5,2008052715,4.6,LGR
2008,5,28,0,5.3,10.6,1018.9,55.7,2008052800,1.6,SPZ
2008,5,28,6,9.4,11.5,1013.6,58.4,2008052806,3.1,LGR
2008,5,28,15,4.7,16.5,1019,45.7,2008052815,5.7,SPZ
2008,5,28,21,7,12.5,1015.6,59.2,2008052821,2.9,LGR
2008,5,29,6,5.1,11.1,1018.2,75.4,2008052906,3.1,SPZ
2008,5,29,12,9.4,16.8,1012.8,58.5,2008052912,5.8,LGR
2008,5,29,21,9.6,10.8,1013.3,90.9,2008052921,2.1,SPZ
2008,5,30,3,5.4,7.4,1013.4,73.6,2008053003,2.8,LGR
2008,5,30,12,8.7,11,1012.3,86.3,2008053012,4.1,SPZ
2008,5,30,18,6.8,10.9,1012.1,68.5,2008053018,2.3,LGR
2008,5,31,18,4,9.2,1017.3,90.9,2008053118,1,SPZ
2008,6,1,0,2.6,10.1,1017.5,60,2008060100,2.1,LGR
2008,6,1,9,3.5,12.4,1018.6,57,2008060109,2.1,SPZ
2008,6,1,15,5.3,14.9,1016.4,61.5,2008060115,3.1,LGR
2008,6,2,6,4.1,10.8,1016.3,63.6,2008060206,4.1,SPZ
2008,6,2,15,4,10.5,1016.5,83.4,2008060215,2.1,LGR
2008,6,2,21,3.4,8.9,1014.4,80.3,2008060221,2.4,SPZ
2008,6,3,12,4.2,14.6,1012.7,52.4,2008060312,2.8,LGR
2008,6,3,21,1.5,8.7,1013.6,87.9,2008060321,2.1,SPZ
2008,6,4,3,2.1,7.1,1013.9,86.4,2008060403,1.6,LGR
2008,6,4,12,3.2,11.3,1011.1,74.7,2008060412,2.1,SPZ
2008,6,4,18,9.1,10.9,1010.1,81.8,2008060418,2.9,LGR
2008,6,5,9,8.2,11.2,1009.2,75.7,2008060509,3.1,SPZ
2008,6,6,0,2.5,7.2,1009.5,94.1,2008060600,1.8,LGR
2008,6,6,9,3.4,7.4,1010.5,94.6,2008060609,1,SPZ
2008,6,7,6,6.3,6.8,1012.5,89.7,2008060706,2.6,LGR
2008,6,7,15,2.2,8.2,1010.8,91.3,2008060715,3.1,SPZ
2008,6,7,21,7.3,7.1,1013.3,86,2008060721,1.7,LGR
2008,6,8,6,6.2,6.6,1014.6,77.8,2008060806,2.1,SPZ
2008,6,8,12,1.1,12.6,1014.5,59.5,2008060812,2.2,LGR
2008,6,9,12,2.6,8.9,1020.6,89.7,2008060912,2.1,SPZ
2008,6,9,18,4.2,12.8,1018.9,68.9,2008060918,1.6,LGR
2008,6,10,3,1.4,5.6,1023.9,90.2,2008061003,1,SPZ
2008,6,10,18,4.8,10.2,1020.6,89.7,2008061018,2.1,LGR
2008,6,11,9,4.3,11.1,1018.5,64.5,2008061109,3.1,SPZ
2008,6,11,15,3.6,12.7,1014.7,76.6,2008061115,2.9,LGR
2008,6,12,6,7.4,7.4,1013.8,80,2008061206,2.6,SPZ
2008,6,12,15,3.9,8.1,1010,90.2,2008061215,2.6,LGR
2008,6,13,6,4.9,3.4,1009.1,94.9,2008061306,2.1,SPZ
2008,6,13,12,10.4,7.3,1011.1,52.9,2008061312,3.6,LGR
2008,6,13,21,3.6,1,1013.5,76.3,2008061321,1,SPZ
2008,6,14,3,4.6,1.9,1014.8,80.6,2008061403,2.8,LGR
2008,6,14,12,2.9,4.4,1012.8,81,2008061412,3.1,SPZ
2008,6,14,18,8.2,7.6,1012.6,65.1,2008061418,3.1,LGR
2008,6,15,9,5.4,7.2,1011.1,57.8,2008061509,2.9,SPZ
2008,6,15,18,6.9,3.3,1011,98.2,2008061518,3.1,LGR
2008,6,16,0,3,5.4,1009.5,85,2008061600,2.9,SPZ
2008,6,16,9,4.8,3.1,1012.5,97.5,2008061609,2.1,LGR
2008,6,16,15,7.1,11.3,1007.3,68.8,2008061615,3.6,SPZ
2008,6,17,0,4.9,6.7,1012.6,98.8,2008061700,4.1,LGR
2008,6,17,6,5.2,7.3,1010.5,86.5,2008061706,2.9,SPZ
2008,6,17,15,7.5,10,1011.4,88.4,2008061715,3.1,LGR
2008,6,18,12,7.5,14,1016.3,54.6,2008061812,4.1,SPZ
2008,6,18,21,0.4,8.4,1019.3,91.9,2008061821,3.1,LGR
